"GroundSpeed";"Heading";"IsDelayed";"IsOnRoute";"Latitude";"Longitude";"Name";"RouteID";"Seconds";"TimeStamp";"VehicleID";"timestamp"
0;0;FALSE;TRUE;39.67521;-75.74126;"Bus 320";29;17;"/Date(1734202827000-0700)/";13;"2024-12-14_120010_PM_UTC"
0;0;FALSE;TRUE;39.6752;-75.74127;"Bus 320";29;17;"/Date(1734202832000-0700)/";13;"2024-12-14_120016_PM_UTC"
0;0;FALSE;TRUE;39.67519;-75.74128;"Bus 320";29;16;"/Date(1734202837000-0700)/";13;"2024-12-14_120021_PM_UTC"
0;0;FALSE;TRUE;39.67518;-75.74128;"Bus 320";29;17;"/Date(1734202843000-0700)/";13;"2024-12-14_120026_PM_UTC"
0;0;FALSE;TRUE;39.67517;-75.74129;"Bus 320";29;17;"/Date(1734202848000-0700)/";13;"2024-12-14_120031_PM_UTC"
0;0;FALSE;TRUE;39.67518;-75.74129;"Bus 320";29;17;"/Date(1734202853000-0700)/";13;"2024-12-14_120036_PM_UTC"
0;0;FALSE;TRUE;39.67518;-75.74129;"Bus 320";29;12;"/Date(1734202853000-0700)/";13;"2024-12-14_120041_PM_UTC"
0;0;FALSE;TRUE;39.67518;-75.74129;"Bus 320";29;12;"/Date(1734202858000-0700)/";13;"2024-12-14_120046_PM_UTC"
0;0;FALSE;TRUE;39.67518;-75.74129;"Bus 320";29;13;"/Date(1734202863000-0700)/";13;"2024-12-14_120051_PM_UTC"
0;0;FALSE;TRUE;39.67518;-75.74129;"Bus 320";29;12;"/Date(1734202868000-0700)/";13;"2024-12-14_120056_PM_UTC"
0;0;FALSE;TRUE;39.67519;-75.74129;"Bus 320";29;12;"/Date(1734202873000-0700)/";13;"2024-12-14_120102_PM_UTC"
0;0;FALSE;TRUE;39.67518;-75.74129;"Bus 320";29;17;"/Date(1734202883000-0700)/";13;"2024-12-14_120107_PM_UTC"
0;0;FALSE;TRUE;39.67517;-75.7413;"Bus 320";29;16;"/Date(1734202888000-0700)/";13;"2024-12-14_120112_PM_UTC"
0;0;FALSE;TRUE;39.67517;-75.74131;"Bus 320";29;16;"/Date(1734202893000-0700)/";13;"2024-12-14_120117_PM_UTC"
0;0;FALSE;TRUE;39.67516;-75.74132;"Bus 320";29;16;"/Date(1734202898000-0700)/";13;"2024-12-14_120122_PM_UTC"
0;0;FALSE;TRUE;39.67516;-75.74132;"Bus 320";29;16;"/Date(1734202903000-0700)/";13;"2024-12-14_120127_PM_UTC"
0;0;FALSE;TRUE;39.67516;-75.74133;"Bus 320";29;16;"/Date(1734202908000-0700)/";13;"2024-12-14_120133_PM_UTC"
0;0;FALSE;TRUE;39.67516;-75.74133;"Bus 320";29;15;"/Date(1734202913000-0700)/";13;"2024-12-14_120138_PM_UTC"
0;0;FALSE;TRUE;39.67516;-75.74133;"Bus 320";29;15;"/Date(1734202918000-0700)/";13;"2024-12-14_120143_PM_UTC"
0;0;FALSE;TRUE;39.67517;-75.74133;"Bus 320";29;15;"/Date(1734202923000-0700)/";13;"2024-12-14_120148_PM_UTC"
0;0;FALSE;TRUE;39.67517;-75.74132;"Bus 320";29;15;"/Date(1734202928000-0700)/";13;"2024-12-14_120153_PM_UTC"
0;0;FALSE;TRUE;39.67517;-75.74131;"Bus 320";29;15;"/Date(1734202933000-0700)/";13;"2024-12-14_120158_PM_UTC"
0;0;FALSE;TRUE;39.67517;-75.7413;"Bus 320";29;15;"/Date(1734202938000-0700)/";13;"2024-12-14_120203_PM_UTC"
