"Name","Latitude","Longitude","TimeStamp","RouteID","IsDelayed","IsOnRoute","timestampFromSampling","elapseTime","distance"
"Bus 312",39.67537,-75.74125,1734025794,29,FALSE,TRUE,"2024-12-12 05:49:39",20,0
"Bus 312",39.67535,-75.74124,1734025819,29,FALSE,TRUE,"2024-12-12 05:50:05",35,0
"Bus 312",39.67538,-75.74124,1734025864,29,FALSE,TRUE,"2024-12-12 05:50:46",15,0
"Bus 312",39.6754,-75.74125,1734025884,29,FALSE,TRUE,"2024-12-12 05:51:07",50,0
"Bus 312",39.67541,-75.74123,1734025939,29,FALSE,TRUE,"2024-12-12 05:52:04",120,0
"Bus 312",39.67539,-75.74123,1734026064,29,FALSE,TRUE,"2024-12-12 05:54:10",165,0
"Bus 312",39.68322,-75.7513,1734026468,29,FALSE,TRUE,"2024-12-12 06:00:53",15,0
"Bus 312",39.68322,-75.75133,1734026488,29,FALSE,TRUE,"2024-12-12 06:01:14",30,0
"Bus 312",39.68324,-75.75133,1734026523,29,FALSE,TRUE,"2024-12-12 06:01:51",26,0
"Bus 312",39.68321,-75.75136,1734026569,29,FALSE,TRUE,"2024-12-12 06:02:32",50,0
"Bus 312",39.68323,-75.75136,1734026624,29,FALSE,TRUE,"2024-12-12 06:03:30",15,0
"Bus 312",39.68422,-75.75904,1734026961,29,FALSE,TRUE,"2024-12-12 06:09:04",16,0
"Bus 312",39.68421,-75.75906,1734026982,29,FALSE,TRUE,"2024-12-12 06:09:25",20,0
"Bus 312",39.68422,-75.75904,1734027007,29,FALSE,TRUE,"2024-12-12 06:09:51",25,0
"Bus 312",39.68421,-75.75906,1734027037,29,FALSE,TRUE,"2024-12-12 06:10:22",20,0
"Bus 312",39.66436,-75.7555,1734027327,29,FALSE,TRUE,"2024-12-12 06:15:11",15,0
"Bus 312",39.66438,-75.75549,1734027347,29,FALSE,TRUE,"2024-12-12 06:15:32",121,0
"Bus 312",39.68148,-75.75361,1734027810,29,FALSE,TRUE,"2024-12-12 06:23:16",10,0
"Bus 312",39.6815,-75.7536,1734027825,29,FALSE,TRUE,"2024-12-12 06:23:32",50,0
"Bus 312",39.68532,-75.75815,1734027966,29,FALSE,TRUE,"2024-12-12 06:25:52",75,0
"Bus 312",39.68806,-75.75886,1734028092,29,FALSE,TRUE,"2024-12-12 06:27:57",20,0
"Bus 312",39.68804,-75.75884,1734028117,29,FALSE,TRUE,"2024-12-12 06:28:23",10,0
"Bus 312",39.68803,-75.75882,1734028132,29,FALSE,TRUE,"2024-12-12 06:28:39",10,0
"Bus 312",39.68805,-75.75883,1734028152,29,FALSE,TRUE,"2024-12-12 06:28:54",25,0
"Bus 312",39.68806,-75.75881,1734028182,29,FALSE,TRUE,"2024-12-12 06:29:26",25,0
"Bus 312",39.68805,-75.75879,1734028212,29,FALSE,TRUE,"2024-12-12 06:29:57",36,0
"Bus 312",39.691494,-75.760508,1734028363,29,FALSE,TRUE,"2024-12-12 06:32:28",15,0
"Bus 312",39.680499,-75.7537,1734028584,29,FALSE,TRUE,"2024-12-12 06:36:11",10,0
"Bus 324",39.67498,-75.74136,1734028621,28,FALSE,TRUE,"2024-12-12 06:36:48",30,0
"Bus 324",39.67495,-75.74136,1734028661,28,FALSE,TRUE,"2024-12-12 06:37:24",15,0
"Bus 324",39.67497,-75.74137,1734028681,28,FALSE,TRUE,"2024-12-12 06:37:45",10,0
"Bus 312",39.66436,-75.75551,1734028811,29,FALSE,TRUE,"2024-12-12 06:39:55",35,0
"Bus 324",39.6748,-75.76531,1734029027,28,FALSE,TRUE,"2024-12-12 06:43:33",10,0
"Bus 312",39.66438,-75.75551,1734028851,29,FALSE,TRUE,"2024-12-12 06:40:36",221,0
"Bus 312",39.66436,-75.75551,1734029082,29,FALSE,TRUE,"2024-12-12 06:44:25",15,0
"Bus 312",39.67429,-75.75348,1734029381,29,FALSE,TRUE,"2024-12-12 06:49:27",10,0
"Bus 313",39.67557,-75.7405,1734029246,29,FALSE,TRUE,"2024-12-12 06:47:12",175,0
"Bus 313",39.67559,-75.7405,1734029426,29,FALSE,TRUE,"2024-12-12 06:50:09",10,0
"Bus 313",39.67562,-75.74048,1734029451,29,FALSE,TRUE,"2024-12-12 06:50:35",20,0
"Bus 313",39.6756,-75.74048,1734029476,29,FALSE,TRUE,"2024-12-12 06:51:01",55,0
"Bus 312",39.680467,-75.753518,1734029456,29,FALSE,TRUE,"2024-12-12 06:50:40",196,0
"Bus 180",39.67535,-75.74154,1734029725,30,FALSE,TRUE,"2024-12-12 06:55:13",21,0
"Bus 180",39.67533,-75.74154,1734029751,30,FALSE,TRUE,"2024-12-12 06:55:34",40,0
"Bus 312",39.68538,-75.75821,1734029797,29,FALSE,TRUE,"2024-12-12 06:56:21",45,0
"Bus 324",39.667483,-75.779276,1734029207,28,FALSE,TRUE,"2024-12-12 06:46:30",651,0
"Bus 313",39.680467,-75.753518,1734029826,29,FALSE,TRUE,"2024-12-12 06:56:53",76,0
"Bus 313",39.680467,-75.753518,1734029912,29,FALSE,TRUE,"2024-12-12 06:58:16",15,0
"Bus 324",39.66999,-75.77702,1734029923,28,FALSE,TRUE,"2024-12-12 06:58:26",16,0
"Bus 312",39.690279,-75.756853,1734029947,29,FALSE,TRUE,"2024-12-12 06:58:53",20,0
"Bus 324",39.6657,-75.77631,1734030039,28,FALSE,TRUE,"2024-12-12 07:00:22",10,0
"Bus 324",39.66569,-75.77629,1734030054,28,FALSE,TRUE,"2024-12-12 07:00:38",20,0
"Bus 313",39.6851,-75.75803,1734030043,29,FALSE,TRUE,"2024-12-12 07:00:27",45,0
"Bus 312",39.6842,-75.75906,1734030104,29,FALSE,TRUE,"2024-12-12 07:01:30",30,0
"Bus 317",39.680499,-75.7537,1734030062,29,FALSE,TRUE,"2024-12-12 07:00:48",76,0
"Bus 312",39.68415,-75.7591,1734030164,29,FALSE,TRUE,"2024-12-12 07:02:27",20,0
"Bus 324",39.673584,-75.76672,1734030164,28,FALSE,TRUE,"2024-12-12 07:02:27",20,0
"Bus 180",39.68535,-75.75819,1734030192,30,FALSE,TRUE,"2024-12-12 07:02:58",10,0
"Bus 312",39.680499,-75.7537,1734030274,29,FALSE,TRUE,"2024-12-12 07:04:21",15,0
"Bus 313",39.690279,-75.756853,1734030258,30,FALSE,TRUE,"2024-12-12 07:04:00",40,0
"Bus 312",39.68024,-75.75363,1734030304,29,FALSE,TRUE,"2024-12-12 07:04:47",10,0
"Bus 324",39.67432,-75.75074,1734030349,28,FALSE,TRUE,"2024-12-12 07:05:34",10,0
"Bus 313",39.691494,-75.760508,1734030368,30,FALSE,TRUE,"2024-12-12 07:05:55",10,0
"Bus 180",39.691494,-75.760508,1734030383,30,FALSE,TRUE,"2024-12-12 07:06:10",10,0
"Bus 324",39.679314,-75.748517,1734030464,28,FALSE,TRUE,"2024-12-12 07:07:29",15,0
"Bus 312",39.66432,-75.7555,1734030514,29,FALSE,TRUE,"2024-12-12 07:08:21",10,0
"Bus 180",39.68446,-75.75889,1734030518,30,FALSE,TRUE,"2024-12-12 07:08:21",10,0
"Bus 180",39.68443,-75.7589,1734030533,30,FALSE,TRUE,"2024-12-12 07:08:37",10,0
"Bus 312",39.66434,-75.7555,1734030529,29,FALSE,TRUE,"2024-12-12 07:08:32",35,0
"Bus 324",39.68204,-75.74514,1734030559,28,FALSE,TRUE,"2024-12-12 07:09:03",25,0
"Bus 317",39.666567,-75.75265,1734030610,29,FALSE,TRUE,"2024-12-12 07:09:56",20,0
"Bus 317",39.6668,-75.75281,1734030640,29,FALSE,TRUE,"2024-12-12 07:10:22",10,0
"Bus 324",39.68671,-75.74661,1734030664,28,FALSE,TRUE,"2024-12-12 07:10:48",15,0
"Bus 180",39.68162,-75.75388,1734030653,30,FALSE,TRUE,"2024-12-12 07:10:38",31,0
"Bus 312",39.66436,-75.75549,1734030569,29,FALSE,TRUE,"2024-12-12 07:09:22",202,0
"Bus 312",39.66437,-75.75551,1734030776,29,FALSE,TRUE,"2024-12-12 07:12:43",95,0
"Bus 324",39.695166,-75.74859,1734030865,28,FALSE,TRUE,"2024-12-12 07:14:11",15,0
"Bus 312",39.66436,-75.75549,1734030876,29,FALSE,TRUE,"2024-12-12 07:14:21",40,0
"Bus 312",39.66166,-75.7522,1734031021,29,FALSE,TRUE,"2024-12-12 07:16:44",36,0
"Bus 324",39.6872,-75.74716,1734031040,28,FALSE,TRUE,"2024-12-12 07:17:05",15,0
"Bus 313",39.680467,-75.753518,1734030679,30,FALSE,TRUE,"2024-12-12 07:11:04",416,0
"Bus 313",39.68036,-75.75364,1734031105,30,FALSE,TRUE,"2024-12-12 07:18:08",20,0
"Bus 180",39.67699,-75.750227,1734030824,30,FALSE,TRUE,"2024-12-12 07:13:29",306,0
"Bus 324",39.68381,-75.74562,1734031115,28,FALSE,TRUE,"2024-12-12 07:18:18",86,0
"Bus 313",39.680467,-75.753518,1734031140,30,FALSE,TRUE,"2024-12-12 07:18:44",155,0
"Bus 324",39.68245,-75.74528,1734031231,28,FALSE,TRUE,"2024-12-12 07:20:18",65,0
"Bus 180",39.68033,-75.75357,1734031291,30,FALSE,TRUE,"2024-12-12 07:21:15",10,0
"Bus 317",39.680467,-75.753518,1734030815,29,FALSE,TRUE,"2024-12-12 07:13:19",495,0
"Bus 312",39.680467,-75.753518,1734031323,29,FALSE,TRUE,"2024-12-12 07:21:46",10,0
"Bus 180",39.68119,-75.75361,1734031326,30,FALSE,TRUE,"2024-12-12 07:21:51",10,0
"Bus 180",39.68121,-75.75361,1734031341,30,FALSE,TRUE,"2024-12-12 07:22:07",20,0
"Bus 324",39.677755,-75.73888,1734031432,28,FALSE,TRUE,"2024-12-12 07:23:36",10,0
"Bus 312",39.68505,-75.75794,1734031474,29,FALSE,TRUE,"2024-12-12 07:24:17",10,0
"Bus 312",39.68507,-75.75794,1734031489,29,FALSE,TRUE,"2024-12-12 07:24:33",12,0
"Bus 180",39.68515,-75.75803,1734031477,30,FALSE,TRUE,"2024-12-12 07:24:22",41,0
"Bus 312",39.68509,-75.75795,1734031506,29,FALSE,TRUE,"2024-12-12 07:24:54",21,0
"Bus 324",39.679314,-75.748517,1734031557,28,FALSE,TRUE,"2024-12-12 07:25:41",10,0
"Bus 313",39.66582,-75.75289,1734031581,30,FALSE,TRUE,"2024-12-12 07:26:07",25,0
"Bus 180",39.688103,-75.75656,1734031613,30,FALSE,TRUE,"2024-12-12 07:26:38",25,0
"Bus 312",39.688103,-75.75656,1734031633,29,FALSE,TRUE,"2024-12-12 07:26:59",15,0
"Bus 313",39.66157,-75.75113,1734031686,30,FALSE,TRUE,"2024-12-12 07:27:51",10,0
"Bus 180",39.690279,-75.756853,1734031683,30,FALSE,TRUE,"2024-12-12 07:27:46",30,0
"Bus 324",39.67448,-75.75334,1734031688,28,FALSE,TRUE,"2024-12-12 07:27:51",25,0
"Bus 180",39.691494,-75.760508,1734031758,30,FALSE,TRUE,"2024-12-12 07:29:04",20,0
"Bus 312",39.691494,-75.760508,1734031763,29,FALSE,TRUE,"2024-12-12 07:29:09",25,0
"Bus 312",39.69139,-75.76138,1734031803,29,FALSE,TRUE,"2024-12-12 07:29:46",10,0
"Bus 180",39.6913,-75.76152,1734031799,30,FALSE,TRUE,"2024-12-12 07:29:46",30,0
"Bus 312",39.69138,-75.7614,1734031819,29,FALSE,TRUE,"2024-12-12 07:30:02",10,0
"Bus 313",39.66651,-75.75275,1734031832,30,FALSE,TRUE,"2024-12-12 07:30:18",10,0
"Bus 180",39.69127,-75.76153,1734031834,30,FALSE,TRUE,"2024-12-12 07:30:18",15,0
"Bus 324",39.6748,-75.76535,1734031870,28,FALSE,TRUE,"2024-12-12 07:30:55",10,0
"Bus 324",39.67478,-75.76537,1734031885,28,FALSE,TRUE,"2024-12-12 07:31:11",25,0
"Bus 312",39.68554,-75.75842,1734031924,29,FALSE,TRUE,"2024-12-12 07:31:47",10,0
"Bus 312",39.68441,-75.75892,1734031969,29,FALSE,TRUE,"2024-12-12 07:32:34",10,0
"Bus 180",39.68417,-75.75911,1734031974,30,FALSE,TRUE,"2024-12-12 07:32:39",11,0
"Bus 313",39.680467,-75.753518,1734032017,30,FALSE,TRUE,"2024-12-12 07:33:21",26,0
"Bus 313",39.68107,-75.75363,1734032058,30,FALSE,TRUE,"2024-12-12 07:34:03",20,0
"Bus 180",39.6816,-75.75381,1734032095,30,FALSE,TRUE,"2024-12-12 07:34:39",10,0
"Bus 312",39.68159,-75.75404,1734032094,29,FALSE,TRUE,"2024-12-12 07:34:39",15,0
"Bus 180",39.6816,-75.75378,1734032110,30,FALSE,TRUE,"2024-12-12 07:34:55",20,0
"Bus 312",39.6816,-75.75402,1734032114,29,FALSE,TRUE,"2024-12-12 07:35:00",15,0
"Bus 312",39.68024,-75.75363,1734032154,29,FALSE,TRUE,"2024-12-12 07:35:37",10,0
"Bus 324",39.667483,-75.779276,1734032091,28,FALSE,TRUE,"2024-12-12 07:34:34",75,0
"Bus 180",39.681742,-75.751886,1734032155,30,FALSE,TRUE,"2024-12-12 07:35:42",25,0
"Bus 313",39.68527,-75.7582,1734032183,30,FALSE,TRUE,"2024-12-12 07:36:08",30,0
"Bus 324",39.66999,-75.77702,1734032226,28,FALSE,TRUE,"2024-12-12 07:36:49",20,0
"Bus 313",39.68529,-75.75821,1734032219,30,FALSE,TRUE,"2024-12-12 07:36:44",29,0
"Bus 180",39.679975,-75.749735,1734032246,30,FALSE,TRUE,"2024-12-12 07:37:11",15,0
"Bus 313",39.688103,-75.75656,1734032324,30,FALSE,TRUE,"2024-12-12 07:38:29",20,0
"Bus 180",39.67699,-75.750227,1734032321,30,FALSE,TRUE,"2024-12-12 07:38:23",30,0
"Bus 312",39.66432,-75.75553,1734032370,29,FALSE,TRUE,"2024-12-12 07:39:16",10,0
"Bus 324",39.66566,-75.7763,1734032351,28,FALSE,TRUE,"2024-12-12 07:38:55",35,0
"Bus 312",39.66434,-75.75553,1734032385,29,FALSE,TRUE,"2024-12-12 07:39:31",26,0
"Bus 313",39.690279,-75.756853,1734032389,30,FALSE,TRUE,"2024-12-12 07:39:31",25,0
"Bus 317",39.68108,-75.75364,1734031330,29,FALSE,TRUE,"2024-12-12 07:21:57",20,0
"Bus 324",39.66565,-75.77628,1734032391,28,FALSE,TRUE,"2024-12-12 07:39:36",25,0
"Bus 312",39.66436,-75.75552,1734032416,29,FALSE,TRUE,"2024-12-12 07:40:02",41,0
"Bus 313",39.691494,-75.760508,1734032459,29,FALSE,TRUE,"2024-12-12 07:40:44",15,0
"Bus 324",39.66566,-75.77626,1734032421,28,FALSE,TRUE,"2024-12-12 07:40:08",55,0
"Bus 312",39.66438,-75.75552,1734032462,29,FALSE,TRUE,"2024-12-12 07:40:49",55,0
"Bus 180",39.680467,-75.753518,1734032501,30,FALSE,TRUE,"2024-12-12 07:41:26",40,0
"Bus 312",39.66436,-75.75551,1734032522,29,FALSE,TRUE,"2024-12-12 07:41:47",35,0
"Bus 317",39.67445,-75.75315,1734032555,29,FALSE,TRUE,"2024-12-12 07:42:18",15,0
"Bus 324",39.673584,-75.76672,1734032566,28,FALSE,TRUE,"2024-12-12 07:42:29",20,0
"Bus 317",39.67446,-75.75318,1734032575,29,FALSE,TRUE,"2024-12-12 07:42:40",20,0
"Bus 180",39.68286,-75.7536,1734032591,30,FALSE,TRUE,"2024-12-12 07:42:55",10,0
"Bus 312",39.66434,-75.75551,1734032567,29,FALSE,TRUE,"2024-12-12 07:42:29",50,0
"Bus 180",39.68288,-75.75359,1734032606,30,FALSE,TRUE,"2024-12-12 07:43:11",25,0
"Bus 180",39.6829,-75.75359,1734032636,30,FALSE,TRUE,"2024-12-12 07:43:42",65,0
"Bus 313",39.6816,-75.754,1734032710,29,FALSE,TRUE,"2024-12-12 07:44:56",10,0
"Bus 312",39.66167,-75.75218,1734032708,29,FALSE,TRUE,"2024-12-12 07:44:51",36,0
"Bus 317",39.680467,-75.753518,1734032680,29,FALSE,TRUE,"2024-12-12 07:44:25",71,0
"Bus 180",39.68536,-75.75816,1734032781,30,FALSE,TRUE,"2024-12-12 07:46:07",20,0
"Bus 317",39.680499,-75.7537,1734032756,29,FALSE,TRUE,"2024-12-12 07:45:41",45,0
"Bus 324",39.6768,-75.75015,1734032786,28,FALSE,TRUE,"2024-12-12 07:46:12",15,0
"Bus 180",39.68535,-75.75819,1734032806,30,FALSE,TRUE,"2024-12-12 07:46:33",10,0
"Bus 180",39.68536,-75.75822,1734032826,30,FALSE,TRUE,"2024-12-12 07:46:49",15,0
"Bus 313",39.680467,-75.753518,1734032765,29,FALSE,TRUE,"2024-12-12 07:45:51",75,0
"Bus 317",39.680499,-75.7537,1734032821,29,FALSE,TRUE,"2024-12-12 07:46:43",20,0
"Bus 313",39.68034,-75.75364,1734032855,29,FALSE,TRUE,"2024-12-12 07:47:20",10,0
"Bus 324",39.679314,-75.748517,1734032871,28,FALSE,TRUE,"2024-12-12 07:47:35",15,0
"Bus 312",39.666567,-75.75265,1734032869,29,FALSE,TRUE,"2024-12-12 07:47:35",20,0
"Bus 322",39.67551,-75.74092,1734032878,28,FALSE,TRUE,"2024-12-12 07:47:41",21,0
"Bus 313",39.68032,-75.75363,1734032870,29,FALSE,TRUE,"2024-12-12 07:47:35",50,0
"Bus 180",39.688103,-75.75656,1734032926,30,FALSE,TRUE,"2024-12-12 07:48:33",15,0
"Bus 313",39.6803,-75.75362,1734032925,29,FALSE,TRUE,"2024-12-12 07:48:27",30,0
"Bus 324",39.68192,-75.74513,1734032966,28,FALSE,TRUE,"2024-12-12 07:49:09",10,0
"Bus 312",39.67421,-75.75349,1734032979,29,FALSE,TRUE,"2024-12-12 07:49:25",10,0
"Bus 313",39.68028,-75.75362,1734032960,29,FALSE,TRUE,"2024-12-12 07:49:04",80,0
"Bus 180",39.690279,-75.756853,1734032986,30,FALSE,TRUE,"2024-12-12 07:49:30",60,0
"Bus 317",39.680467,-75.753518,1734032846,29,FALSE,TRUE,"2024-12-12 07:47:09",220,0
"Bus 317",39.68126,-75.75361,1734033081,29,FALSE,TRUE,"2024-12-12 07:51:03",10,0
"Bus 324",39.6864,-75.74637,1734033061,28,FALSE,TRUE,"2024-12-12 07:50:48",35,0
"Bus 180",39.691494,-75.760508,1734033096,30,FALSE,TRUE,"2024-12-12 07:51:19",15,0
"Bus 317",39.68124,-75.7536,1734033096,29,FALSE,TRUE,"2024-12-12 07:51:19",15,0
"Bus 317",39.68123,-75.75358,1734033116,29,FALSE,TRUE,"2024-12-12 07:51:40",15,0
"Bus 322",39.67448,-75.75325,1734033114,28,FALSE,TRUE,"2024-12-12 07:51:40",20,0
"Bus 317",39.68125,-75.75357,1734033136,29,FALSE,TRUE,"2024-12-12 07:52:01",20,0
"Bus 180",39.69131,-75.76153,1734033131,30,FALSE,TRUE,"2024-12-12 07:51:55",30,0
"Bus 180",39.68435,-75.75896,1734033262,30,FALSE,TRUE,"2024-12-12 07:54:07",10,0
"Bus 317",39.68532,-75.75817,1734033262,29,FALSE,TRUE,"2024-12-12 07:54:07",10,0
"Bus 322",39.6748,-75.76534,1734033264,28,FALSE,TRUE,"2024-12-12 07:54:07",10,0
"Bus 324",39.695166,-75.74859,1734033281,28,FALSE,TRUE,"2024-12-12 07:54:27",15,0
"Bus 180",39.68434,-75.75898,1734033277,30,FALSE,TRUE,"2024-12-12 07:54:22",25,0
"Bus 322",39.6748,-75.76537,1734033279,28,FALSE,TRUE,"2024-12-12 07:54:22",25,0
"Bus 313",39.665724,-75.754467,1734033290,29,FALSE,TRUE,"2024-12-12 07:54:33",20,0
"Bus 312",39.680467,-75.753518,1734033054,29,FALSE,TRUE,"2024-12-12 07:50:38",260,0
"Bus 317",39.68533,-75.75819,1734033277,29,FALSE,TRUE,"2024-12-12 07:54:22",46,0
"Bus 312",39.68144,-75.75362,1734033329,29,FALSE,TRUE,"2024-12-12 07:55:14",15,0
"Bus 322",39.67478,-75.76536,1734033309,28,FALSE,TRUE,"2024-12-12 07:54:53",40,0
"Bus 312",39.68146,-75.75362,1734033349,29,FALSE,TRUE,"2024-12-12 07:55:35",20,0
"Bus 319",39.67515,-75.74139,1734033339,30,FALSE,TRUE,"2024-12-12 07:55:25",35,0
"Bus 312",39.68148,-75.75362,1734033374,29,FALSE,TRUE,"2024-12-12 07:56:01",15,0
"Bus 180",39.6816,-75.7541,1734033412,30,FALSE,TRUE,"2024-12-12 07:56:37",10,0
"Bus 324",39.68722,-75.74716,1734033418,28,FALSE,TRUE,"2024-12-12 07:56:42",20,0
"Bus 180",39.68161,-75.75408,1734033427,30,FALSE,TRUE,"2024-12-12 07:56:53",21,0
"Bus 319",39.67545,-75.74103,1734033439,30,FALSE,TRUE,"2024-12-12 07:57:03",10,0
"Bus 324",39.6872,-75.74715,1734033443,28,FALSE,TRUE,"2024-12-12 07:57:08",10,0
"Bus 180",39.6816,-75.75406,1734033453,30,FALSE,TRUE,"2024-12-12 07:57:19",15,0
"Bus 319",39.67545,-75.741,1734033454,30,FALSE,TRUE,"2024-12-12 07:57:19",30,0
"Bus 180",39.681742,-75.751886,1734033498,30,FALSE,TRUE,"2024-12-12 07:58:06",15,0
"Bus 324",39.68381,-75.74557,1734033513,28,FALSE,TRUE,"2024-12-12 07:58:16",15,0
"Bus 319",39.67553,-75.74097,1734033509,30,FALSE,TRUE,"2024-12-12 07:58:16",30,0
"Bus 324",39.68379,-75.74557,1734033533,28,FALSE,TRUE,"2024-12-12 07:58:37",15,0
"Bus 312",39.68511,-75.758,1734033499,29,FALSE,TRUE,"2024-12-12 07:58:06",65,0
"Bus 319",39.67549,-75.74097,1734033554,30,FALSE,TRUE,"2024-12-12 07:58:58",15,0
"Bus 319",39.67547,-75.74097,1734033574,30,FALSE,TRUE,"2024-12-12 07:59:18",10,0
"Bus 180",39.679975,-75.749735,1734033563,30,FALSE,TRUE,"2024-12-12 07:59:08",25,0
"Bus 324",39.68377,-75.74556,1734033553,28,FALSE,TRUE,"2024-12-12 07:58:58",40,0
"Bus 319",39.67545,-75.74099,1734033589,30,FALSE,TRUE,"2024-12-12 07:59:34",15,0
"Bus 317",39.68424,-75.75897,1734033610,29,FALSE,TRUE,"2024-12-12 07:59:55",20,0
"Bus 322",39.667483,-75.779276,1734033514,28,FALSE,TRUE,"2024-12-12 07:58:21",120,0
"Bus 312",39.688103,-75.75656,1734033634,29,FALSE,TRUE,"2024-12-12 08:00:18",15,0
"Bus 317",39.68423,-75.75899,1734033635,29,FALSE,TRUE,"2024-12-12 08:00:18",20,0
"Bus 319",39.67543,-75.74099,1734033609,30,FALSE,TRUE,"2024-12-12 07:59:55",65,0
"Bus 324",39.68242,-75.74523,1734033628,28,FALSE,TRUE,"2024-12-12 08:00:13",65,0
"Bus 322",39.66999,-75.77702,1734033686,28,FALSE,TRUE,"2024-12-12 08:01:10",20,0
"Bus 319",39.67549,-75.74098,1734033699,30,FALSE,TRUE,"2024-12-12 08:01:26",10,0
"Bus 312",39.690279,-75.756853,1734033694,29,FALSE,TRUE,"2024-12-12 08:01:21",20,0
"Bus 313",39.680499,-75.7537,1734033707,29,FALSE,TRUE,"2024-12-12 08:01:31",10,0
"Bus 319",39.67551,-75.74097,1734033714,30,FALSE,TRUE,"2024-12-12 08:01:42",40,0
"Bus 313",39.68111,-75.75363,1734033747,29,FALSE,TRUE,"2024-12-12 08:02:13",10,0
"Bus 312",39.69134,-75.76146,1734033769,29,FALSE,TRUE,"2024-12-12 08:02:34",15,0
"Bus 317",39.68024,-75.75362,1734033775,29,FALSE,TRUE,"2024-12-12 08:02:39",20,0
"Bus 319",39.67549,-75.74099,1734033759,30,FALSE,TRUE,"2024-12-12 08:02:23",60,0
"Bus 322",39.66573,-75.77634,1734033806,28,FALSE,TRUE,"2024-12-12 08:03:10",20,0
"Bus 319",39.67547,-75.74098,1734033824,30,FALSE,TRUE,"2024-12-12 08:03:31",20,0
"Bus 324",39.677755,-75.73888,1734033839,28,FALSE,TRUE,"2024-12-12 08:03:42",15,0
"Bus 317",39.67459,-75.75355,1734033865,29,FALSE,TRUE,"2024-12-12 08:04:08",10,0
"Bus 313",39.68528,-75.75816,1734033867,29,FALSE,TRUE,"2024-12-12 08:04:13",15,0
"Bus 312",39.68444,-75.75888,1734033864,29,FALSE,TRUE,"2024-12-12 08:04:08",25,0
"Bus 319",39.67548,-75.741,1734033849,30,FALSE,TRUE,"2024-12-12 08:03:52",40,0
"Bus 317",39.67457,-75.75356,1734033880,29,FALSE,TRUE,"2024-12-12 08:04:24",15,0
"Bus 312",39.68443,-75.7589,1734033894,29,FALSE,TRUE,"2024-12-12 08:04:39",10,0
"Bus 319",39.67546,-75.741,1734033894,30,FALSE,TRUE,"2024-12-12 08:04:39",20,0
"Bus 313",39.68529,-75.75818,1734033887,29,FALSE,TRUE,"2024-12-12 08:04:34",40,0
"Bus 319",39.67547,-75.74098,1734033919,30,FALSE,TRUE,"2024-12-12 08:05:05",30,0
"Bus 322",39.673584,-75.76672,1734033921,28,FALSE,TRUE,"2024-12-12 08:05:05",35,0
"Bus 324",39.679314,-75.748517,1734033965,28,FALSE,TRUE,"2024-12-12 08:05:52",15,0
"Bus 318",39.680467,-75.753518,1734033902,29,FALSE,TRUE,"2024-12-12 08:04:44",85,0
"Bus 312",39.680499,-75.7537,1734033994,29,FALSE,TRUE,"2024-12-12 08:06:18",10,0
"Bus 318",39.680499,-75.7537,1734033992,29,FALSE,TRUE,"2024-12-12 08:06:18",20,0
"Bus 319",39.67665,-75.74183,1734034014,30,FALSE,TRUE,"2024-12-12 08:06:39",10,0
"Bus 312",39.680499,-75.7537,1734034019,29,FALSE,TRUE,"2024-12-12 08:06:44",10,0
"Bus 318",39.680467,-75.753518,1734034017,29,FALSE,TRUE,"2024-12-12 08:06:44",25,0
"Bus 180",39.67699,-75.750227,1734033638,30,FALSE,TRUE,"2024-12-12 08:00:24",407,0
"Bus 324",39.67719,-75.75014,1734034035,28,FALSE,TRUE,"2024-12-12 08:06:59",10,0
"Bus 324",39.67719,-75.75011,1734034050,28,FALSE,TRUE,"2024-12-12 08:07:15",15,0
"Bus 324",39.67717,-75.75013,1734034070,28,FALSE,TRUE,"2024-12-12 08:07:36",25,0
"Bus 313",39.691494,-75.760508,1734034087,29,FALSE,TRUE,"2024-12-12 08:07:52",15,0
"Bus 319",39.68202,-75.74514,1734034105,30,FALSE,TRUE,"2024-12-12 08:08:07",10,0
"Bus 318",39.6815,-75.75363,1734034087,29,FALSE,TRUE,"2024-12-12 08:07:52",30,0
"Bus 322",39.67438,-75.75369,1734034101,28,FALSE,TRUE,"2024-12-12 08:08:07",25,0
"Bus 313",39.69131,-75.76148,1734034122,29,FALSE,TRUE,"2024-12-12 08:08:28",20,0
"Bus 319",39.68204,-75.74514,1734034120,30,FALSE,TRUE,"2024-12-12 08:08:23",25,0
