"Name","Latitude","Longitude","TimeStamp","RouteID","IsDelayed","IsOnRoute","timestampFromSampling","elapseTime","distance"
"Bus 236",39.67528,-75.74146,1733697159,31,FALSE,TRUE,"2024-12-08 10:32:24",10,0
"Bus 236",39.67527,-75.74143,1733697174,31,FALSE,TRUE,"2024-12-08 10:32:39",35,0
"Bus 236",39.67526,-75.74141,1733697214,31,FALSE,TRUE,"2024-12-08 10:33:21",36,0
"Bus 236",39.67528,-75.7414,1733697255,31,FALSE,TRUE,"2024-12-08 10:33:58",30,0
"Bus 236",39.67527,-75.74142,1733697289,31,FALSE,TRUE,"2024-12-08 10:34:34",61,0
"Bus 236",39.67699,-75.750227,1733697570,31,FALSE,TRUE,"2024-12-08 10:39:15",15,0
"Bus 236",39.67458,-75.75051,1733697625,31,FALSE,TRUE,"2024-12-08 10:40:07",15,0
"Bus 236",39.67457,-75.75049,1733697645,31,FALSE,TRUE,"2024-12-08 10:40:28",15,0
"Bus 236",39.67442,-75.75332,1733697700,31,FALSE,TRUE,"2024-12-08 10:41:25",10,0
"Bus 236",39.67879,-75.75355,1733698195,31,FALSE,TRUE,"2024-12-08 10:49:40",10,0
"Bus 236",39.680467,-75.753518,1733698230,31,FALSE,TRUE,"2024-12-08 10:50:16",81,0
"Bus 236",39.67699,-75.750227,1733716006,31,FALSE,TRUE,"2024-12-08 15:46:31",30,0
"Bus 236",39.67453,-75.75054,1733716091,31,FALSE,TRUE,"2024-12-08 15:47:59",15,0
"Bus 236",39.67525,-75.75349,1733716593,31,FALSE,TRUE,"2024-12-08 15:56:18",10,0
"Bus 236",39.67995,-75.75359,1733716663,31,FALSE,TRUE,"2024-12-08 15:57:25",10,0
"Bus 236",39.680467,-75.753518,1733716688,31,FALSE,TRUE,"2024-12-08 15:57:51",848,0
"Bus 236",39.683,-75.75499,1733717631,31,FALSE,TRUE,"2024-12-08 16:13:37",20,0
"Bus 236",39.68302,-75.75499,1733717656,31,FALSE,TRUE,"2024-12-08 16:14:03",15,0
"Bus 236",39.68484,-75.75769,1733717741,31,FALSE,TRUE,"2024-12-08 16:15:27",20,0
"Bus 236",39.690279,-75.756853,1733717896,31,FALSE,TRUE,"2024-12-08 16:18:03",40,0
"Bus 236",39.68164,-75.7539,1733718183,31,FALSE,TRUE,"2024-12-08 16:22:48",10,0
"Bus 236",39.68164,-75.75387,1733718198,31,FALSE,TRUE,"2024-12-08 16:23:04",10,0
"Bus 236",39.67699,-75.750227,1733718358,31,FALSE,TRUE,"2024-12-08 16:25:41",40,0
"Bus 236",39.67442,-75.75332,1733718533,31,FALSE,TRUE,"2024-12-08 16:28:38",20,0
"Bus 236",39.66755,-75.75308,1733718628,31,FALSE,TRUE,"2024-12-08 16:30:12",21,0
"Bus 236",39.66736,-75.75302,1733718664,31,FALSE,TRUE,"2024-12-08 16:30:49",10,0
"Bus 236",39.664142,-75.75544,1733718759,31,FALSE,TRUE,"2024-12-08 16:32:23",16,0
"Bus 236",39.66161,-75.75113,1733718890,31,FALSE,TRUE,"2024-12-08 16:34:34",10,0
"Bus 236",39.680467,-75.753518,1733719165,31,FALSE,TRUE,"2024-12-08 16:39:11",436,0
"Bus 236",39.68142,-75.75359,1733719621,31,FALSE,TRUE,"2024-12-08 16:46:44",15,0
"Bus 236",39.68142,-75.75362,1733719641,31,FALSE,TRUE,"2024-12-08 16:47:05",76,0
"Bus 236",39.688103,-75.75656,1733719893,31,FALSE,TRUE,"2024-12-08 16:51:20",15,0
"Bus 236",39.690279,-75.756853,1733719963,31,FALSE,TRUE,"2024-12-08 16:52:27",50,0
"Bus 236",39.691494,-75.760508,1733720063,31,FALSE,TRUE,"2024-12-08 16:54:06",20,0
"Bus 236",39.69131,-75.76148,1733720098,31,FALSE,TRUE,"2024-12-08 16:54:43",15,0
"Bus 236",39.69131,-75.76152,1733720118,31,FALSE,TRUE,"2024-12-08 16:55:04",10,0
"Bus 236",39.68431,-75.75897,1733720214,31,FALSE,TRUE,"2024-12-08 16:56:37",20,0
"Bus 236",39.68163,-75.75394,1733720339,31,FALSE,TRUE,"2024-12-08 16:58:42",10,0
"Bus 236",39.68164,-75.75392,1733720354,31,FALSE,TRUE,"2024-12-08 16:58:58",10,0
"Bus 236",39.68165,-75.75389,1733720369,31,FALSE,TRUE,"2024-12-08 16:59:13",10,0
"Bus 236",39.681742,-75.751886,1733720404,31,FALSE,TRUE,"2024-12-08 16:59:50",15,0
"Bus 236",39.67699,-75.750227,1733720529,31,FALSE,TRUE,"2024-12-08 17:01:56",70,0
"Bus 236",39.6616,-75.75111,1733720945,31,FALSE,TRUE,"2024-12-08 17:08:49",10,0
"Bus 236",39.680467,-75.753518,1733721237,31,FALSE,TRUE,"2024-12-08 17:13:42",442,0
"Bus 236",39.68143,-75.7536,1733721704,31,FALSE,TRUE,"2024-12-08 17:21:31",25,0
"Bus 236",39.68144,-75.75362,1733721734,31,FALSE,TRUE,"2024-12-08 17:21:58",25,0
"Bus 236",39.68535,-75.75816,1733721870,31,FALSE,TRUE,"2024-12-08 17:24:14",15,0
"Bus 236",39.68537,-75.75816,1733721890,31,FALSE,TRUE,"2024-12-08 17:24:35",35,0
"Bus 236",39.68538,-75.75818,1733721930,31,FALSE,TRUE,"2024-12-08 17:25:14",25,0
"Bus 236",39.688103,-75.75656,1733722035,31,FALSE,TRUE,"2024-12-08 17:26:58",20,0
"Bus 236",39.690279,-75.756853,1733722100,31,FALSE,TRUE,"2024-12-08 17:28:05",40,0
"Bus 236",39.68425,-75.759,1733722301,31,FALSE,TRUE,"2024-12-08 17:31:25",41,0
"Bus 236",39.68425,-75.75903,1733722347,31,FALSE,TRUE,"2024-12-08 17:32:13",30,0
"Bus 236",39.68424,-75.75901,1733722382,31,FALSE,TRUE,"2024-12-08 17:32:49",15,0
"Bus 236",39.68422,-75.75902,1733722402,31,FALSE,TRUE,"2024-12-08 17:33:05",10,0
"Bus 236",39.67699,-75.750227,1733722667,31,FALSE,TRUE,"2024-12-08 17:37:31",80,0
"Bus 236",39.67449,-75.75052,1733722797,31,FALSE,TRUE,"2024-12-08 17:39:41",25,0
"Bus 236",39.67444,-75.75332,1733722872,31,FALSE,TRUE,"2024-12-08 17:40:59",10,0
"Bus 236",39.66162,-75.75118,1733723139,31,FALSE,TRUE,"2024-12-08 17:45:26",10,0
"Bus 236",39.680467,-75.753518,1733723412,31,FALSE,TRUE,"2024-12-08 17:49:58",520,0
"Bus 236",39.68144,-75.75361,1733723957,31,FALSE,TRUE,"2024-12-08 17:59:03",35,0
"Bus 236",39.68145,-75.75364,1733723997,31,FALSE,TRUE,"2024-12-08 17:59:40",40,0
"Bus 236",39.68534,-75.75819,1733724143,31,FALSE,TRUE,"2024-12-08 18:02:06",20,0
"Bus 236",39.68534,-75.75822,1733724168,31,FALSE,TRUE,"2024-12-08 18:02:32",20,0
"Bus 236",39.68536,-75.75822,1733724193,31,FALSE,TRUE,"2024-12-08 18:02:58",40,0
"Bus 236",39.68813,-75.75678,1733724313,31,FALSE,TRUE,"2024-12-08 18:04:59",25,0
"Bus 236",39.690279,-75.756853,1733724388,31,FALSE,TRUE,"2024-12-08 18:06:12",71,0
"Bus 236",39.691494,-75.760508,1733724509,31,FALSE,TRUE,"2024-12-08 18:08:12",20,0
"Bus 236",39.68432,-75.75895,1733724649,31,FALSE,TRUE,"2024-12-08 18:10:32",10,0
"Bus 236",39.6843,-75.75896,1733724664,31,FALSE,TRUE,"2024-12-08 18:10:48",30,0
"Bus 236",39.68163,-75.75398,1733724794,31,FALSE,TRUE,"2024-12-08 18:12:58",10,0
"Bus 236",39.68162,-75.75396,1733724809,31,FALSE,TRUE,"2024-12-08 18:13:13",10,0
"Bus 236",39.681742,-75.751886,1733724844,31,FALSE,TRUE,"2024-12-08 18:13:50",15,0
"Bus 236",39.67699,-75.750227,1733724974,31,FALSE,TRUE,"2024-12-08 18:16:00",40,0
"Bus 236",39.664142,-75.75544,1733725241,31,FALSE,TRUE,"2024-12-08 18:20:25",15,0
"Bus 236",39.66588,-75.75289,1733725311,31,FALSE,TRUE,"2024-12-08 18:21:38",10,0
"Bus 236",39.6616,-75.75111,1733725381,31,FALSE,TRUE,"2024-12-08 18:22:46",15,0
"Bus 236",39.666567,-75.75265,1733725521,31,FALSE,TRUE,"2024-12-08 18:25:06",20,0
"Bus 236",39.680467,-75.753518,1733725676,31,FALSE,TRUE,"2024-12-08 18:27:41",275,0
"Bus 236",39.68231,-75.75361,1733725996,31,FALSE,TRUE,"2024-12-08 18:32:59",10,0
"Bus 236",39.68287,-75.75363,1733726021,31,FALSE,TRUE,"2024-12-08 18:33:25",60,0
"Bus 236",39.690279,-75.756853,1733726286,31,FALSE,TRUE,"2024-12-08 18:37:49",45,0
"Bus 236",39.68423,-75.75902,1733726501,31,FALSE,TRUE,"2024-12-08 18:41:28",15,0
"Bus 236",39.68421,-75.75901,1733726526,31,FALSE,TRUE,"2024-12-08 18:41:49",76,0
"Bus 236",39.68161,-75.75396,1733726698,31,FALSE,TRUE,"2024-12-08 18:44:45",10,0
"Bus 236",39.681742,-75.751886,1733726758,31,FALSE,TRUE,"2024-12-08 18:45:43",25,0
"Bus 236",39.67699,-75.750227,1733726903,31,FALSE,TRUE,"2024-12-08 18:48:08",45,0
"Bus 236",39.67452,-75.75053,1733726989,31,FALSE,TRUE,"2024-12-08 18:49:37",10,0
"Bus 236",39.680467,-75.753518,1733727600,31,FALSE,TRUE,"2024-12-08 18:59:44",423,0
"Bus 236",39.68139,-75.75361,1733728043,31,FALSE,TRUE,"2024-12-08 19:07:07",10,0
"Bus 236",39.68141,-75.75362,1733728058,31,FALSE,TRUE,"2024-12-08 19:07:23",30,0
"Bus 236",39.68143,-75.75363,1733728093,31,FALSE,TRUE,"2024-12-08 19:07:59",15,0
"Bus 236",39.68289,-75.75361,1733728143,31,FALSE,TRUE,"2024-12-08 19:08:46",20,0
"Bus 236",39.68291,-75.75361,1733728168,31,FALSE,TRUE,"2024-12-08 19:09:12",20,0
"Bus 236",39.6829,-75.75359,1733728193,31,FALSE,TRUE,"2024-12-08 19:09:38",20,0
"Bus 236",39.68292,-75.75359,1733728218,31,FALSE,TRUE,"2024-12-08 19:10:04",20,0
"Bus 236",39.68294,-75.75361,1733728243,31,FALSE,TRUE,"2024-12-08 19:10:30",15,0
"Bus 236",39.68508,-75.75797,1733728378,31,FALSE,TRUE,"2024-12-08 19:12:45",10,0
"Bus 236",39.688103,-75.75656,1733728478,31,FALSE,TRUE,"2024-12-08 19:14:24",20,0
"Bus 236",39.690279,-75.756853,1733728543,31,FALSE,TRUE,"2024-12-08 19:15:26",82,0
"Bus 236",39.68424,-75.75902,1733728795,31,FALSE,TRUE,"2024-12-08 19:19:41",15,0
"Bus 236",39.681742,-75.751886,1733728931,31,FALSE,TRUE,"2024-12-08 19:21:56",20,0
"Bus 236",39.67699,-75.750227,1733729086,31,FALSE,TRUE,"2024-12-08 19:24:32",37,0
"Bus 236",39.67445,-75.75331,1733729193,31,FALSE,TRUE,"2024-12-08 19:26:16",20,0
