"Name","Latitude","Longitude","TimeStamp","RouteID","IsDelayed","IsOnRoute","timestampFromSampling","elapseTime","distance"
"Bus 236",39.68205,-75.74513,1733853164,29,FALSE,TRUE,"2024-12-10 05:52:26",55,0
"Bus 236",39.68352,-75.74549,1733853254,29,FALSE,TRUE,"2024-12-10 05:54:00",35,0
"Bus 236",39.68352,-75.74549,1733853309,29,FALSE,TRUE,"2024-12-10 05:54:52",30,0
"Bus 236",39.68351,-75.74551,1733853344,29,FALSE,TRUE,"2024-12-10 05:55:28",10,0
"Bus 236",39.68323,-75.75126,1733853419,29,FALSE,TRUE,"2024-12-10 05:56:46",25,0
"Bus 236",39.68322,-75.75124,1733853449,29,FALSE,TRUE,"2024-12-10 05:57:12",25,0
"Bus 236",39.68319,-75.75132,1733853509,29,FALSE,TRUE,"2024-12-10 05:58:14",20,0
"Bus 236",39.68324,-75.75132,1733853544,29,FALSE,TRUE,"2024-12-10 05:58:50",10,0
"Bus 236",39.68328,-75.75131,1733853569,29,FALSE,TRUE,"2024-12-10 05:59:16",10,0
"Bus 236",39.68328,-75.75128,1733853584,29,FALSE,TRUE,"2024-12-10 05:59:27",20,0
"Bus 236",39.68326,-75.75127,1733853609,29,FALSE,TRUE,"2024-12-10 05:59:53",10,0
"Bus 236",39.68324,-75.75126,1733853624,29,FALSE,TRUE,"2024-12-10 06:00:09",30,0
"Bus 236",39.68536,-75.75818,1733853750,29,FALSE,TRUE,"2024-12-10 06:02:13",20,0
"Bus 236",39.68537,-75.7582,1733853775,29,FALSE,TRUE,"2024-12-10 06:02:39",30,0
"Bus 236",39.6842,-75.75901,1733854051,29,FALSE,TRUE,"2024-12-10 06:07:14",45,0
"Bus 236",39.68418,-75.75903,1733854101,29,FALSE,TRUE,"2024-12-10 06:08:06",25,0
"Bus 236",39.66436,-75.7555,1733854414,29,FALSE,TRUE,"2024-12-10 06:13:18",30,0
"Bus 236",39.66437,-75.75548,1733854449,29,FALSE,TRUE,"2024-12-10 06:13:54",61,0
"Bus 236",39.68145,-75.7536,1733854865,29,FALSE,TRUE,"2024-12-10 06:20:49",30,0
"Bus 236",39.68147,-75.75359,1733854900,29,FALSE,TRUE,"2024-12-10 06:21:26",20,0
"Bus 236",39.68148,-75.75361,1733854925,29,FALSE,TRUE,"2024-12-10 06:21:52",30,0
"Bus 236",39.68538,-75.75818,1733855062,29,FALSE,TRUE,"2024-12-10 06:24:06",15,0
"Bus 236",39.6854,-75.75818,1733855082,29,FALSE,TRUE,"2024-12-10 06:24:27",40,0
"Bus 236",39.6881,-75.75869,1733855192,29,FALSE,TRUE,"2024-12-10 06:26:16",25,0
"Bus 236",39.68808,-75.7587,1733855222,29,FALSE,TRUE,"2024-12-10 06:26:47",35,0
"Bus 236",39.68807,-75.75872,1733855262,29,FALSE,TRUE,"2024-12-10 06:27:29",60,0
"Bus 236",39.68808,-75.75874,1733855327,29,FALSE,TRUE,"2024-12-10 06:28:31",90,0
"Bus 236",39.68428,-75.75897,1733855658,29,FALSE,TRUE,"2024-12-10 06:34:04",20,0
"Bus 236",39.66746,-75.75304,1733855943,29,FALSE,TRUE,"2024-12-10 06:38:49",10,0
"Bus 311",39.67482,-75.74107,1733856128,29,FALSE,TRUE,"2024-12-10 06:41:51",25,0
"Bus 236",39.66161,-75.7511,1733856150,29,FALSE,TRUE,"2024-12-10 06:42:17",15,0
"Bus 311",39.67484,-75.74107,1733856158,29,FALSE,TRUE,"2024-12-10 06:42:22",25,0
"Bus 311",39.67506,-75.74081,1733856203,29,FALSE,TRUE,"2024-12-10 06:43:09",15,0
"Bus 311",39.67508,-75.74081,1733856223,29,FALSE,TRUE,"2024-12-10 06:43:30",60,0
"Bus 311",39.67503,-75.74078,1733856309,29,FALSE,TRUE,"2024-12-10 06:44:53",20,0
